18.000260332796564;18.00230844845385;2018-10-01 00:01:00
18.01588030059043;18.016159139176946;2018-10-01 00:02:00
18.0315002683843;18.03231827835389;2018-10-01 00:03:00
18.047120236178166;18.048477417530837;2018-10-01 00:04:00
18.062740203972034;18.064636556707782;2018-10-01 00:05:00
18.0783601717659;18.07848724743088;2018-10-01 00:06:00
18.09398013955977;18.094646386607824;2018-10-01 00:07:00
18.109600107353636;18.11080552578477;2018-10-01 00:08:00
18.125220075147503;18.126964664961715;2018-10-01 00:09:00
18.14084004294137;18.14312380413866;2018-10-01 00:10:00
18.156460010735238;18.156974494861757;2018-10-01 00:11:00
18.172079978529105;18.173133634038702;2018-10-01 00:12:00
18.187699946322972;18.189292773215648;2018-10-01 00:13:00
18.20331991411684;18.205451912392594;2018-10-01 00:14:00
18.218939881910707;18.21930260311569;2018-10-01 00:15:00
18.234559849704574;18.235461742292635;2018-10-01 00:16:00
18.25017981749844;18.25162088146958;2018-10-01 00:17:00
18.26579978529231;18.267780020646526;2018-10-01 00:18:00
18.281419753086176;18.281630711369623;2018-10-01 00:19:00
18.297039720880043;18.297789850546568;2018-10-01 00:20:00
18.31265968867391;18.313948989723514;2018-10-01 00:21:00
18.328279656467778;18.33010812890046;2018-10-01 00:22:00
18.343899624261645;18.343958819623555;2018-10-01 00:23:00
18.359519592055513;18.3601179588005;2018-10-01 00:24:00
18.37513955984938;18.376277097977447;2018-10-01 00:25:00
18.390759527643247;18.392436237154392;2018-10-01 00:26:00
18.406379495437115;18.408595376331338;2018-10-01 00:27:00
18.421999463230982;18.422446067054434;2018-10-01 00:28:00
18.43761943102485;18.43860520623138;2018-10-01 00:29:00
18.453239398818717;18.454764345408325;2018-10-01 00:30:00
18.468859366612584;18.47092348458527;2018-10-01 00:31:00
18.48447933440645;18.484774175308367;2018-10-01 00:32:00
18.50009930220032;18.500933314485312;2018-10-01 00:33:00
18.515719269994186;18.517092453662258;2018-10-01 00:34:00
18.531339237788053;18.533251592839203;2018-10-01 00:35:00
18.54695920558192;18.5471022835623;2018-10-01 00:36:00
18.562579173375788;18.563261422739245;2018-10-01 00:37:00
18.578199141169655;18.57942056191619;2018-10-01 00:38:00
18.593819108963523;18.595579701093136;2018-10-01 00:39:00
18.60943907675739;18.611738840270082;2018-10-01 00:40:00
18.625059044551257;18.625589530993178;2018-10-01 00:41:00
18.640679012345124;18.641748670170124;2018-10-01 00:42:00
18.656298980138992;18.65790780934707;2018-10-01 00:43:00
18.67191894793286;18.674066948524015;2018-10-01 00:44:00
18.687538915726726;18.68791763924711;2018-10-01 00:45:00
18.703158883520594;18.704076778424056;2018-10-01 00:46:00
18.71877885131446;18.720235917601002;2018-10-01 00:47:00
18.73439881910833;18.736395056777948;2018-10-01 00:48:00
18.750018786902196;18.750245747501044;2018-10-01 00:49:00
18.765638754696063;18.76640488667799;2018-10-01 00:50:00
18.78125872248993;18.782564025854935;2018-10-01 00:51:00
18.796878690283798;18.79872316503188;2018-10-01 00:52:00
18.812498658077665;18.812573855754977;2018-10-01 00:53:00
18.828118625871532;18.828732994931922;2018-10-01 00:54:00
18.8437385936654;18.844892134108868;2018-10-01 00:55:00
18.859358561459267;18.861051273285813;2018-10-01 00:56:00
18.874978529253134;18.87721041246276;2018-10-01 00:57:00
18.890598497047;18.891061103185855;2018-10-01 00:58:00
18.90621846484087;18.9072202423628;2018-10-01 00:59:00
18.921838432634736;18.923379381539746;2018-10-01 01:00:00
18.937458400428604;18.93953852071669;2018-10-01 01:01:00
18.95307836822247;18.953389211439788;2018-10-01 01:02:00
18.968698336016338;18.969548350616734;2018-10-01 01:03:00
18.984318303810205;18.98570748979368;2018-10-01 01:04:00
18.999938271604073;19.001866628970625;2018-10-01 01:05:00
19.01555823939794;19.01571731969372;2018-10-01 01:06:00
19.031178207191807;19.031876458870666;2018-10-01 01:07:00
19.046798174985675;19.048035598047612;2018-10-01 01:08:00
19.062418142779542;19.064194737224557;2018-10-01 01:09:00
19.07803811057341;19.078045427947654;2018-10-01 01:10:00
19.093658078367277;19.0942045671246;2018-10-01 01:11:00
19.109278046161144;19.110363706301545;2018-10-01 01:12:00
19.12489801395501;19.12652284547849;2018-10-01 01:13:00
19.14051798174888;19.142681984655436;2018-10-01 01:14:00
19.156137949542746;19.156532675378532;2018-10-01 01:15:00
19.171757917336613;19.172691814555478;2018-10-01 01:16:00
19.18737788513048;19.188850953732423;2018-10-01 01:17:00
19.202997852924348;19.20501009290937;2018-10-01 01:18:00
19.218617820718215;19.218860783632465;2018-10-01 01:19:00
19.234237788512083;19.23501992280941;2018-10-01 01:20:00
19.24985775630595;19.251179061986356;2018-10-01 01:21:00
19.265477724099817;19.2673382011633;2018-10-01 01:22:00
19.281097691893684;19.281188891886398;2018-10-01 01:23:00
19.296717659687552;19.297348031063343;2018-10-01 01:24:00
19.31233762748142;19.31350717024029;2018-10-01 01:25:00
19.327957595275286;19.329666309417235;2018-10-01 01:26:00
19.343577563069154;19.34582544859418;2018-10-01 01:27:00
19.35919753086302;19.359676139317276;2018-10-01 01:28:00
19.37481749865689;19.375835278494222;2018-10-01 01:29:00
19.390437466450756;19.391994417671167;2018-10-01 01:30:00
19.406057434244623;19.408153556848113;2018-10-01 01:31:00
19.42167740203849;19.42200424757121;2018-10-01 01:32:00
19.437297369832358;19.438163386748155;2018-10-01 01:33:00
19.452917337626225;19.4543225259251;2018-10-01 01:34:00
19.468537305420092;19.470481665102046;2018-10-01 01:35:00
19.48415727321396;19.484332355825142;2018-10-01 01:36:00
